Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,TotalObservers
Republica Moldova,Briceni,Mihăileni,,,"satul Mihăileni, Casa de Cultură",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Pererita,,,"satul Pererita, Casa de cultură",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Șirăuți,,,"satul Șirăuți, Casa de cultură",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Slobozia-Șirăuți,,,"satul Slobozia-Șirăuți, Centrul Cultural",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Tabani,,,"satul Tabani, Căminul Cultural",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Tețcani,,,"satul Tețcani, Casa de cultură",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Trebisăuți,,,"satul Trebisăuți, Căminul Cultural",MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Briceni,Trestieni,,,satul Trestieni Casa de cultură,MDA,Republica Moldova,MDA.5_1,Briceni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Alexanderfeld,,,"Casa de cultură, s.Alexanderfeld",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Alexandru Ioan Cuza,,,"Centrul cultural, s. Alexandru Ioan Cuza",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Alexandru Ioan Cuza,,,"Grădiniţa de copii nr.1, s. Alexandru Ioan Cuza",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Andruşul de Jos,,,"Primăria, s.Andruşul de Jos",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Andruşul de Sus,,,"Casa de cultură, s.Andruşul de Sus",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Badicul Moldovenesc,,,Sediul Primăriei s.Badicul Moldovenesc,MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Baurci- Moldoveni,,,"Casa de Cultură, s. Baurci-Moldoveni",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Borceag,,,"Sediul Primăriei, s. Borceag",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Brînza,,,"Liceul Teoretic ""Academician Ion Bostan"", s.Brînza",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Bucuria,,,"Casa de cultură, s.Bucuria",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Burlăceni,,,"Casa de cultură, s. Burlăceni",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Burlacu,,,"Casa de cultură, s.Burlacu",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Colegiul ""Iulia Haşdeu"", str.Dunării, 34, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Edificiul din str.I.Neculce, 6 (fostul Centru de creaţie al copiilor ""Mioriţa""), mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Gimnaziul-Grădiniță ""S.Rahmaninov"", str.Păcii, 6, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Gimnaziul ""M.Kogălniceanu"", s. Cotihana",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Liceul Teoretic ""D.Cantemir"", str. I.L.Caragiale, 33, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Liceul Teoretic ""M.Eminescu"", str. C.Negruzzi, 117, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Liceul Teoretic ""P.Rumeanţev"", str. 31 August, 7 mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Magazinul de mobilă (intrare) șos. Șcheia, 1 mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Palatul de Cultură ""Nicolae Botgros"", bd.Victoriei, 18 mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"SA ""Agromontaj"", str. I.Spirin, 88, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"SA ""Drumuri Cahul"", str. M.Viteazul, 25 mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Şcoala profesională nr.2, str.Ştefan cel Mare, 127, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Staţiunea balneară ""Nufărul Alb"", str.Nucilor,1 mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cahul,,,"Universitatea de Stat ""B.P.Hasdeu"", Piaţa Independenței, 1, mun. Cahul",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Chioselia Mare,,,"Sediul magazinului, s. Chioselia Mare",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Chircani,,,Magazinul universal COOP s.Chircani,MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cîşliţa-Prut,,,"Căminul cultural, s.Cîşliţa-Prut",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Colibaşi,,,"Casa de cultură, s.Colibaşi",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Colibaşi,,,"Liceul Teoretic ""V.Alecsandri"", s.Colibaşi",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Crihana Veche,,,"Casa de cultură, str. Mihai Eminescu, s. Crihana Veche",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Crihana Veche,,,"Gimnaziul ""Mihai Eminecu"", str.Mihai Eminescu, s. Crihana Veche",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Cucoara,,,"Sediul Primăriei, s.Cucoara",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Doina,,,"Căminul cultural, s.Doina",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Frumuşica,,,"Casa de cultură, s.Furumuşica",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Găvănoasa,,,"Casa de cultură, s. Găvănoasa",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Giurgiuleşti,,,"Casa de cultură, s.Giurgiulesti",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Huluboaia,,,"Sediul Primăriei, s.Huluboaia",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Iujnoe,,,"Căminul cultural, s.Iujnoe",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Larga Nouă,,,"Sediul Primăriei, s. Larga Nouă",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Lebedenco,,,Sediul Primăriei comunei Lebedenco,MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Lopăţica,,,"Casa de cultură, s.Lopăţica",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Luceşti,,,"Casa de cultură, s.Luceşti",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Manta,,,"Sediul Primăriei, s.Manta",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Moscovei,,,"Gimnaziul ""Mircea cel Bătrân"", com.Moscovei",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Moscovei,,,"Sediul SRL""Răzmost"", com. Moscovei",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Paicu,,,"Clubul, s.Paicu",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Paşcani,,,"Gimnaziul ""N.Stănescu"", s.Paşcani",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Pelinei,,,"Casa de cultură, s. Pelinei",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Roşu,,,"Căminul cultural, str. Ștefan cel Mare, 106, s.Roșu",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Rumeanţev,,,"Căminul cultural, s.Rumeanţev",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Slobozia Mare,,,"Gimnaziul ""Alecu Mare"", s.Slobozia Mare",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Slobozia Mare,,,"Liceul Teoretic ""M.Eminescu"", s. Slobozia Mare",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Spicoasa,,,"Clubul, s.Spicoasa",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Taraclia de Salcie,,,"Casa de cultură, s.Taraclia de Salcie",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Tartaul de Salcie,,,"Centrul cultural, s.Tartaul de Salcie",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Tătăreşti,,,"Sediul Primăriei, s.Tătăreşti",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Ursoaia,,,"Grădinița de copii (intrare separată), s. Ursoaia",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Vadul lui Isac,,,"Casa de cultură, s.Vadul lui Isac",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Văleni,,,"Casa de cultură, s.Văleni",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Vladimirovca,,,"Grădinița de copii, s.Vladimirovca",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cahul,Zîrneşti,,,"Casa de cultură, s.Zîrneşti",MDA,Republica Moldova,MDA.6_1,Cahul,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,BAHU,,,"Centrul cultural Bahu str. M. Eminescu, 25",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,BRAVICEA,,,Casa de cultură s. Bravicea,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,BUDA,,,Primăria comunei Buda,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂBĂIEŞTI,,,"Clădirea fostului Gimnaziu ""Maria Luchian""",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"Liceul Teoretic ""V. Alecsandri"", str. Toma Ciorbă 11",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"SA ""Drumuri"" Călăraşi, str. V. Alecsandri, 4",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"str. 31 August, 9 Liceul Teoretic ""M. Sadoveanu""",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"str. Al-dru cel Bun, 61 Incinta fostului Colegiu Pedagogic ""Alexandru cel Bun""",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"str. Călăraşilor, 10 Î.M. ""Călăraşi-Divin"" SA",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"str. M. Varlaam,15 Gimnaziul ""I. Creangă""",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"str. Ştefan cel Mare, 42 Şcoala Profesională",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,CĂLĂRAŞI,,,"Tabăra de odihnă ""Romanița"", str. Tamara Ciobanu",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,DERENEU,,,Centrul cultural Dereneu,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,FRUMOASA,,,Casa de cultură Frumoasa,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,Gara BAHMUT,,,"Magazinul SRL ""Retic-Plus"" Loc. Stația cf. Bahmut",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,HÎRBOVĂŢ,,,Grădinița Hîrbovăț,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,HÎRJAUCA,,,Edificiul Primăriei Hîrjauca,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,HIROVA,,,Căminul cultural,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,HOGINEŞTI,,,Primăria Hogineşti,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,HORODIŞTE,,,Gimnaziul Horodişte,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,LEORDOAIA,,,Centrul cultural Leordoaia,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,MELEŞENI,,,Casa de cultură Meleşeni,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,MÎNDRA,,,Centrul cultural Mîndra,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,NIŞCANI,,,Primăria satului Nişcani,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,NOVACI,,,"Căminul cultural Novaci str. Tineretului, 18",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,ONIŞCANI,,,Primăria comunei Onişcani,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,PALANCA,,,Biblioteca publică Palanca,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,PARCANI,,,Școala primară-grădiniță Parcani,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,PĂULEŞTI,,,Casa de cultură Păuleşti,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,PETICENI,,,Căminul cultural Peticeni,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,PÎRJOLTENI,,,Centrul de cultură Pîrjolteni,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,PITUŞCA,,,Casa de Cultură Pituşca,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,RĂCIULA,,,Casa de cultură Răciula,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,RĂDENI,,,Centrul comunitar Rădeni (Primăria veche),MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,SADOVA,,,Casa de cultură Sadova,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,SĂSENI,,,"Cafeneaua ""Codru"" str. Doina, 34",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,Satul BAHMUT,,,Primăria Bahmut,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,SIPOTENI,,,"Casa de cultură Sipoteni, str. 31 August",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,SIPOTENI,,,"IP Liceul Teoretic ""M. Eminescu"", str. Latiniei",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,"Staţiunea Balneară ""CODRU""",,,"Căminul cultural al Staţiunii Balneare ""Codru""",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,TEMELEUŢI,,,Căminul cultural Temeleuţi,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,ŢIBIRICA,,,Primăria Țibirica,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,TUZARA,,,"Primăria Tuzara str. 1 Mai, 19",MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,VĂLCINEŢ,,,Centrul cultural,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,VĂLCINEŢ,,,Complexul sportiv,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Călărași,VĂRZĂREŞTII NOI,,,Primăria satului Vărzăreştii-Noi,MDA,Republica Moldova,MDA.7_1,Călărași,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Acui,,,Str. D. Cantemir nr. 47 Instituția de Educație Timpurie satul Acui,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Antonești,,,Casa de cultură satul Antonești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Baimaclia,,,"Str. M. Eminescu nr. 29, Casa de cultură",MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Bobocica,,,Instituția de Educație Timpurie satul Bobocica,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cania,,,"Primăria comunei Cania, srt. 31 August 1989 nr. 60",MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cantemir,,,str. Ștefan Vodă nr. 1 Casa raională de cultură,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cantemir,,,str. Ștefan Vodă nr.1 Casa raională de cultură,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Capaclia,,,Căminul cultural satul Capaclia,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Chioselia,,,"Instituția Publică Gimnaziul ""Nicolae Botgros"" satul Chioselia",MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cîietu,,,Căminul cultural satul Cîietu,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Ciobalaccia,,,Primăria comunei Ciobalaccia,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cîrpești,,,Sediul Primăriei satul Cîrpești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cîșla,,,Căminul cultural satul Cîșla,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Cociulia,,,Centrul de tineret satul Cociulia (sala de sport),MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Constantnești,,,Casa de cultură satul Constantinești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Coștangalia,,,Primăria satului Coștangalia,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Crăciun,,,Centrul cultural satul Crăciun,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Dimitrova,,,Instituția de Educație Timpurie satul Dimitrova,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Enichioi,,,Căminul cultural satul Enichioi,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Flocoasa,,,Sediul fostului gimnaziului satul Flocoasa,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Ghioltosu,,,Casa de cultură satul Ghioltosu str. Ștefan cel Mare nr. 15,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Gotești,,,Instituția de Educație Timpurie nr. 1 din satul Gotești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Gotești,,,Instituția de Educație Timpurie nr. 4 din satul Gotești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Gotești,,,Primaria comunei Gotești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Hănăseni,,,Casa de cultură satul Hănăseni,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Haragîș,,,Cămin cultural satul Haragîș,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Hîrtop,,,Căminul cultural s. Hîrtop str. Eroilor,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Iepureni,,,Căminul cultural satul Iepureni,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Lărguța,,,Primăria satului Lărguța,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Leca,,,Club satul Leca,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Lingura,,,Centrul cultural satul Lingura,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Pleșeni,,,Biblioteca publică satul Pleșeni,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Plopi,,,"Primaria comunei Plopi, str. Jubileului nr.5 et. II, sala de festivități",MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Porumbești,,,Căminul cultural satul Porumbești,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Sadîc,,,Clădirea veche a Primariei comunei Sadîc,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cantemir,Șamalia,,,Primaria satului Șamalia str. Ștefan cel Mare nr. 43,MDA,Republica Moldova,MDA.8_1,Cantemir,1,0,0,0,0,0,0,0,0,0
